CODE_IRIS_2009,CODE_IRIS_2010,CODE_IRIS_2011,CODE_IRIS_2012,CODE_IRIS_2013,CODE_IRIS_2014,CODE_IRIS_2015,CODE_IRIS_2016,CODE_IRIS_2017,CODE_IRIS_2018,CODE_IRIS_2019
251480000,251480000,251480000,251480000,251480000,251480000,251480000,251480000,251480000,251480000,251480000
251490000,251490000,251490000,251490000,251490000,251490000,251490000,251490000,251490000,251490000,251490000
251500000,251500000,251500000,251500000,251500000,251500000,251500000,251500000,251500000,251500000,251500000
251510000,251510000,251510000,251510000,251510000,251510000,251510000,251510000,251510000,251510000,251510000
251520000,251520000,251520000,251520000,251520000,251520000,251520000,251520000,251520000,251520000,251520000
251530000,251530000,251530000,251530000,251530000,251530000,251530000,251530000,251530000,251530000,251530000
251540000,251540000,251540000,251540000,251540000,251540000,251540000,251540000,251540000,251540000,251540000
251550000,251550000,251550000,251550000,251550000,251550000,251550000,251550000,251550000,251550000,251550000
255310000,255310000,255310000,255310000,255310000,255310000,255310000,255310000,251560000,251560000,251560000
251400000,251400000,251400000,251400000,251400000,251400000,251400000,251400000,251400000,251400000,251560000
251570000,251570000,251570000,251570000,251570000,251570000,251570000,251570000,251570000,251570000,251570000
251590000,251590000,251590000,251590000,251590000,251590000,251590000,251590000,251590000,251590000,251590000
251600000,251600000,251600000,251600000,251600000,251600000,251600000,251600000,251600000,251600000,251600000
251610000,251610000,251610000,251610000,251610000,251610000,251610000,251610000,251610000,251610000,251610000
251620000,251620000,251620000,251620000,251620000,251620000,251620000,251620000,251620000,251620000,251620000
251630000,251630000,251630000,251630000,251630000,251630000,251630000,251630000,251630000,251630000,251630000
251640000,251640000,251640000,251640000,251640000,251640000,251640000,251640000,251640000,251640000,251640000
251660000,251660000,251660000,251660000,251660000,251660000,251660000,251660000,251660000,251660000,251660000
251700000,251700000,251700000,251700000,251700000,251700000,251700000,251700000,251700000,251700000,251700000
251710000,251710000,251710000,251710000,251710000,251710000,251710000,251710000,251710000,251710000,251710000
251720000,251720000,251720000,251720000,251720000,251720000,251720000,251720000,251720000,251720000,251720000
251730000,251730000,251730000,251730000,251730000,251730000,251730000,251730000,251730000,251730000,251730000
251740000,251740000,251740000,251740000,251740000,251740000,251740000,251740000,251740000,251740000,251740000
251750000,251750000,251750000,251750000,251750000,251750000,251750000,251750000,251750000,251750000,251750000
251760000,251760000,251760000,251760000,251760000,251760000,251760000,251760000,251760000,251760000,251760000
251770000,251770000,251770000,251770000,251770000,251770000,251770000,251770000,251770000,251770000,251770000
251780000,251780000,251780000,251780000,251780000,251780000,251780000,251780000,251780000,251780000,251780000
251790000,251790000,251790000,251790000,251790000,251790000,251790000,251790000,251790000,251790000,251790000
251800000,251800000,251800000,251800000,251800000,251800000,251800000,251800000,251800000,251800000,251800000
251810000,251810000,251810000,251810000,251810000,251810000,251810000,251810000,251810000,251810000,251810000
251820000,251820000,251820000,251820000,251820000,251820000,251820000,251820000,251820000,251820000,251820000
251830000,251830000,251830000,251830000,251830000,251830000,251830000,251830000,251830000,251830000,251830000
251840000,251840000,251840000,251840000,251840000,251840000,251840000,251840000,251840000,251840000,251840000
251850000,251850000,251850000,251850000,251850000,251850000,251850000,251850000,251850000,251850000,251850000
251860000,251860000,251860000,251860000,251860000,251860000,251860000,251860000,251860000,251860000,251860000
251870000,251870000,251870000,251870000,251870000,251870000,251870000,251870000,251870000,251870000,251870000
251880000,251880000,251880000,251880000,251880000,251880000,251880000,251880000,251880000,251880000,251880000
251890000,251890000,251890000,251890000,251890000,251890000,251890000,251890000,251890000,251890000,251890000
251900000,251900000,251900000,251900000,251900000,251900000,251900000,251900000,251900000,251900000,251900000
251910000,251910000,251910000,251910000,251910000,251910000,251910000,251910000,251910000,251910000,251910000
251920000,251920000,251920000,251920000,251920000,251920000,251920000,251920000,251920000,251920000,251920000
251930000,251930000,251930000,251930000,251930000,251930000,251930000,251930000,251930000,251930000,251930000
251940000,251940000,251940000,251940000,251940000,251940000,251940000,251940000,251940000,251940000,251940000
251950000,251950000,251950000,251950000,251950000,251950000,251950000,251950000,251950000,251950000,251950000
251960000,251960000,251960000,251960000,251960000,251960000,251960000,251960000,251960000,251960000,251960000
251970000,251970000,251970000,251970000,251970000,251970000,251970000,251970000,251970000,251970000,251970000
251980000,251980000,251980000,251980000,251980000,251980000,251980000,251980000,251980000,251980000,251980000
251990000,251990000,251990000,251990000,251990000,251990000,251990000,251990000,251990000,251990000,251990000
252000000,252000000,252000000,252000000,252000000,252000000,252000000,252000000,252000000,252000000,252000000
252010000,252010000,252010000,252010000,252010000,252010000,252010000,252010000,252010000,252010000,252010000
252020000,252020000,252020000,252020000,252020000,252020000,252020000,252020000,252020000,252020000,252020000
252030000,252030000,252030000,252030000,252030000,252030000,252030000,252030000,252030000,252030000,252030000
252040000,252040000,252040000,252040000,252040000,252040000,252040000,252040000,252040000,252040000,252040000
252070000,252070000,252070000,252070000,252070000,252070000,252070000,252070000,252070000,252070000,252070000
252080000,252080000,252080000,252080000,252080000,252080000,252080000,252080000,252080000,252080000,252080000
252090000,252090000,252090000,252090000,252090000,252090000,252090000,252090000,252090000,252090000,252090000
252100000,252100000,252100000,252100000,252100000,252100000,252100000,252100000,252100000,252100000,252100000
252110000,252110000,252110000,252110000,252110000,252110000,252110000,252110000,252110000,252110000,252110000
252120000,252120000,252120000,252120000,252120000,252120000,252120000,252120000,252120000,252120000,252120000
252130000,252130000,252130000,252130000,252130000,252130000,252130000,252130000,252130000,252130000,252130000
252140000,252140000,252140000,252140000,252140000,252140000,252140000,252140000,252140000,252140000,252140000
252150000,252150000,252150000,252150000,252150000,252150000,252150000,252150000,252150000,252150000,252150000
252160000,252160000,252160000,252160000,252160000,252160000,252160000,252160000,252160000,252160000,252160000
252170000,252170000,252170000,252170000,252170000,252170000,252170000,252170000,252170000,252170000,252170000
252180000,252180000,252180000,252180000,252180000,252180000,252180000,252180000,252180000,252180000,252180000
252190000,252190000,252190000,252190000,252190000,252190000,252190000,252190000,252190000,252190000,252190000
252200000,252200000,252200000,252200000,252200000,252200000,252200000,252200000,252200000,252200000,252200000
252210000,252210000,252210000,252210000,252210000,252210000,252210000,252210000,252210000,252210000,252210000
251230000,251230000,251230000,251230000,251230000,251230000,251230000,251230000,252220000,252220000,252220000
256100000,256100000,256100000,256100000,256100000,256100000,256100000,256100000,252220000,252220000,252220000
252230000,252230000,252230000,252230000,252230000,252230000,252230000,252230000,252230000,252230000,252230000
252240000,252240000,252240000,252240000,252240000,252240000,252240000,252240000,252240000,252240000,252240000
252250000,252250000,252250000,252250000,252250000,252250000,252250000,252250000,252250000,252250000,252250000
252260000,252260000,252260000,252260000,252260000,252260000,252260000,252260000,252260000,252260000,252260000
252270000,252270000,252270000,252270000,252270000,252270000,252270000,252270000,252270000,252270000,252270000
252280101,252280101,252280101,252280101,252280101,252280101,252280101,252280101,252280101,252280101,252280101
252280102,252280102,252280102,252280102,252280102,252280102,252280102,252280102,252280102,252280102,252280102
252290000,252290000,252290000,252290000,252290000,252290000,252290000,252290000,252290000,252290000,252290000
252300101,252300101,252300101,252300101,252300101,252300101,252300101,252300101,252300101,252300101,252300101
252300102,252300102,252300102,252300102,252300102,252300102,252300102,252300102,252300102,252300102,252300102
252310000,252310000,252310000,252310000,252310000,252310000,252310000,252310000,252310000,252310000,252310000
252320000,252320000,252320000,252320000,252320000,252320000,252320000,252320000,252320000,252320000,252320000
252330000,252330000,252330000,252330000,252330000,252330000,252330000,252330000,252330000,252330000,252330000
252340000,252340000,252340000,252340000,252340000,252340000,252340000,252340000,252340000,252340000,252340000
252350000,252350000,252350000,252350000,252350000,252350000,252350000,252350000,252350000,252350000,252350000
252360000,252360000,252360000,252360000,252360000,252360000,252360000,252360000,252360000,252360000,252360000
252370000,252370000,252370000,252370000,252370000,252370000,252370000,252370000,252370000,252370000,252370000
252380000,252380000,252380000,252380000,252380000,252380000,252380000,252380000,252380000,252380000,252380000
252390000,252390000,252390000,252390000,252390000,252390000,252390000,252390000,252390000,252390000,252390000
252400000,252400000,252400000,252400000,252400000,252400000,252400000,252400000,252400000,252400000,252400000
252410000,252410000,252410000,252410000,252410000,252410000,252410000,252410000,252410000,252410000,252410000
252420000,252420000,252420000,252420000,252420000,252420000,252420000,252420000,252420000,252420000,252420000
252430000,252430000,252430000,252430000,252430000,252430000,252430000,252430000,252430000,252430000,252430000
252440000,252440000,252440000,252440000,252440000,252440000,252440000,252440000,252440000,252440000,252440000
250270000,250270000,250270000,250270000,250270000,250270000,250270000,250270000,250270000,250270000,252450000
